permno,ticker,comnam,rtype,ptype,psub,date,caldt,ym,usdret,usdprc,market_equity,assets,sales,net_income,book_equity,debt_at,cash_at,ocf_at,roe,btm,beta
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2006-12-29,2006-12-29,2006m12,0.0062,21.05,1489.6243,937.393,93.323,36.594,908.524,0.00980592,0.06194947,0.08229952,0.1135397977275716,0.6099014478425725,
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2007-01-31,2007-01-31,2007m1,-0.009,20.55,1454.2412,926.836,100.449,38.75,904.417,0.0,0.06628896,0.07912727,0.1135397977275716,0.6219167501867383,
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2007-02-28,2007-02-28,2007m2,-0.0676,19.16,1355.8766,926.836,100.449,38.75,904.417,0.0,0.06628896,0.07912727,0.1135397977275716,0.6670349343671788,0.4955473646995474
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2007-03-30,2007-03-30,2007m3,0.001,19.18,1357.2919,926.836,100.449,38.75,904.417,0.0,0.06628896,0.07912727,0.1135397977275716,0.6663393547445349,0.495633437786413
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2007-04-30,2007-04-30,2007m4,-0.0428,18.05,1277.3263,955.317,118.211,43.999,921.962,0.0,0.07942599,0.078364566,0.1135397977275716,0.7217905175734518,0.4567869943173976
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2007-05-31,2007-05-31,2007m5,0.0637,19.2,1358.7073,955.317,118.211,43.999,921.962,0.0,0.07942599,0.078364566,0.1135397977275716,0.6785582214988962,0.4841651472575501
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2007-06-29,2007-06-29,2007m6,-0.1385,16.54,1170.4697,955.317,118.211,43.999,921.962,0.0,0.07942599,0.078364566,0.1203184079170291,0.7876854357813657,0.6498694939414852
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2007-07-31,2007-07-31,2007m7,-0.0532,15.35,1086.2582,1063.072,119.525,39.899,909.756,0.12228711,0.0701627,0.0674357,0.1203184079170291,0.8375136263724725,0.6901253087946406
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2007-08-31,2007-08-31,2007m8,0.1238,17.25,1220.7135,1063.072,119.525,39.899,909.756,0.12228711,0.0701627,0.0674357,0.1203184079170291,0.7452657658372029,0.5376992247866852
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2007-09-28,2007-09-28,2007m9,0.0,17.25,1220.7135,1063.072,119.525,39.899,909.756,0.12228711,0.0701627,0.0674357,0.1203184079170291,0.7452657658372029,0.5311180004342779
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2007-10-31,2007-10-31,2007m10,-0.04,16.25,1145.3163,1063.25,125.394,40.138,920.295,0.11262638,0.101840585,0.06504397,0.1203184079170291,0.8035291413268224,0.5172228256054368
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2007-11-30,2007-11-30,2007m11,0.0185,16.55,1166.4604,1063.25,125.394,40.138,920.295,0.11262638,0.101840585,0.06504397,0.1203184079170291,0.7889636922211736,0.3301870235252127
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2007-12-31,2007-12-31,2007m12,-0.1057,14.8,1043.1188,1063.25,125.394,40.138,920.295,0.11262638,0.101840585,0.06504397,0.1203184079170291,0.8822532696007304,0.39031127426898
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2008-01-31,2008-01-31,2008m1,-0.0149,14.27,1005.7639,1034.593,129.731,38.272,903.076,0.10105423,0.051955696,0.06584135,0.1203184079170291,0.8979006019375385,0.3756985071558946
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2008-02-29,2008-02-29,2008m2,-0.1156,12.62,889.4702,1034.593,129.731,38.272,903.076,0.10105423,0.051955696,0.06584135,0.1203184079170291,1.0152965230996358,0.4511328316430751
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2008-03-31,2008-03-31,2008m3,0.1347,14.32,1009.2879,1034.593,129.731,38.272,903.076,0.10105423,0.051955696,0.06584135,0.1203184079170291,0.8947655184795826,0.32089971219335
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2008-04-30,2008-04-30,2008m4,0.0531,14.77,1041.0044,1003.466,128.906,36.106,890.618,0.08445727,0.04716054,0.06987183,0.1203184079170291,0.8555372122783165,0.3610554621148333
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2008-05-30,2008-05-30,2008m5,0.0,14.77,1041.0044,1003.466,128.906,36.106,890.618,0.08445727,0.04716054,0.06987183,0.1203184079170291,0.8555372122783165,0.3547469294475075
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2008-06-30,2008-06-30,2008m6,-0.1442,12.64,890.8799,1003.466,128.906,36.106,890.618,0.08445727,0.04716054,0.06987183,0.068587205738038,0.9997060276583656,0.580832926442015
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2008-07-31,2008-07-31,2008m7,-0.0142,12.27,864.8019,984.062,124.579,34.429,876.155,0.086122625,0.033090394,0.06397259,0.068587205738038,1.0131280407976395,0.5811981194161442
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2008-08-29,2008-08-29,2008m8,0.0375,12.73,897.2231,984.062,124.579,34.429,876.155,0.086122625,0.033090394,0.06397259,0.068587205738038,0.9765185547317173,0.5914077093338447
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2008-09-30,2008-09-30,2008m9,0.0212,13.0,916.253,984.062,124.579,34.429,876.155,0.086122625,0.033090394,0.06397259,0.068587205738038,0.9562370101891889,0.3871496523991311
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2008-10-31,2008-10-31,2008m10,-0.0754,11.83,833.7902,1002.357,127.592,34.74,864.84,0.10973635,0.034640353,0.06974461,0.068587205738038,1.0372393139107452,0.3693339354761192
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2008-11-28,2008-11-28,2008m11,0.0719,12.68,893.6991,1002.357,127.592,34.74,864.84,0.10973635,0.034640353,0.06974461,0.068587205738038,0.9677082618330511,0.2361718429688779
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2008-12-31,2008-12-31,2008m12,0.1632,14.75,1039.5947,1002.357,127.592,34.74,864.84,0.10973635,0.034640353,0.06974461,0.068587205738038,0.831901110365812,0.3072486160373519
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2009-01-30,2009-01-30,2009m1,-0.2129,11.42,804.893,997.06,126.643,34.544,858.868,0.10542796,0.0349658,0.071883336,0.068587205738038,1.0670585791614924,0.3320739909975498
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2009-02-27,2009-02-27,2009m2,-0.0718,10.6,747.09863,997.06,126.643,34.544,858.868,0.10542796,0.0349658,0.071883336,0.068587205738038,1.1496045531565946,0.3569543872890177
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2009-03-31,2009-03-31,2009m3,0.1604,12.3,866.9163,997.06,126.643,34.544,858.868,0.10542796,0.0349658,0.071883336,0.068587205738038,0.9907161378475402,0.4635245028317871
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2009-04-30,2009-04-30,2009m4,0.1008,13.35,940.9214,1025.433,123.908,31.959,848.997,0.13893448,0.028846351,0.06271302,0.068587205738038,0.9023038819554331,0.4764746661821948
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2009-05-29,2009-05-29,2009m5,-0.0562,12.6,888.0606,1025.433,123.908,31.959,848.997,0.13893448,0.028846351,0.06271302,0.068587205738038,0.95601244484558,0.4181637492405859
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2009-06-30,2009-06-30,2009m6,0.0516,13.25,933.8732,1025.433,123.908,31.959,848.997,0.13893448,0.028846351,0.06271302,0.0376432425556274,0.9091137467288455,0.424227575724785
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2009-07-31,2009-07-31,2009m7,0.0906,14.26,1005.0591,1018.508,126.449,32.381,843.433,0.14478827,0.027477447,0.06687233,0.0376432425556274,0.8391874814804104,0.4484059372456526
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2009-08-31,2009-08-31,2009m8,-0.0035,14.21,1001.53503,1018.508,126.449,32.381,843.433,0.14478827,0.027477447,0.06687233,0.0376432425556274,0.8421402980409447,0.4403460928769825
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2009-09-30,2009-09-30,2009m9,-0.0781,13.1,1028.1011,1018.508,126.449,32.381,843.433,0.14478827,0.027477447,0.06687233,0.0376432425556274,0.8203793993498816,0.4037837015347863
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2009-10-30,2009-10-30,2009m10,-0.1626,10.78,846.02515,1065.496,121.653,26.712,835.593,0.18680315,0.023347812,0.05974776,0.0376432425556274,0.9876691969979027,0.4380706748828041
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2009-11-30,2009-11-30,2009m11,0.0473,11.29,899.5985,1065.496,121.653,26.712,835.593,0.18680315,0.023347812,0.05974776,0.0376432425556274,0.9288510569750005,0.443308148015438
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2009-12-31,2009-12-31,2009m12,0.2941,14.61,1164.1394,1065.496,121.653,26.712,835.593,0.18680315,0.023347812,0.05974776,0.0376432425556274,0.7177774719441347,0.5112457834476318
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2010-01-29,2010-01-29,2010m1,-0.1273,12.56,1000.7934,1145.775,124.434,26.585,943.979,0.14488709,0.023316968,0.05530405,0.0376432425556274,0.9432306682748074,0.518943567179537
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2010-02-26,2010-02-26,2010m2,0.0326,12.97,1033.4626,1145.775,124.434,26.585,943.979,0.14488709,0.023316968,0.05530405,0.0376432425556274,0.9134138363200264,0.5214601461146201
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2010-03-31,2010-03-31,2010m3,0.1126,14.43,1149.7969,1145.775,124.434,26.585,943.979,0.14488709,0.023316968,0.05530405,0.0376432425556274,0.8209963206816421,0.5449328425401232
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2010-04-30,2010-04-30,2010m4,0.0346,14.74,1174.4979,1155.766,130.474,27.448,937.274,0.1592087,0.023999669,0.06001042,0.0376432425556274,0.7980210154202333,0.5458091229726637
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2010-05-28,2010-05-28,2010m5,-0.1621,12.35,984.06036,1155.766,130.474,27.448,937.274,0.1592087,0.023999669,0.06001042,0.0376432425556274,0.9524557746941149,0.5881238458748906
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2010-06-30,2010-06-30,2010m6,-0.0437,11.81,941.03265,1155.766,130.474,27.448,937.274,0.1592087,0.023999669,0.06001042,0.0297373020056034,0.9960058364782052,0.5900949376663518
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2010-07-30,2010-07-30,2010m7,0.05,12.21,972.905,1152.314,126.555,23.822,927.777,0.16919693,0.019842682,0.054635283,0.0297373020056034,0.9536151808645885,0.6164597546327316
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2010-08-31,2010-08-31,2010m8,-0.0393,11.73,934.6581,1152.314,126.555,23.822,927.777,0.16919693,0.019842682,0.054635283,0.0297373020056034,0.9926378584457591,0.615103748399906
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2010-09-30,2010-09-30,2010m9,0.0588,12.42,989.638,1152.314,126.555,23.822,927.777,0.16919693,0.019842682,0.054635283,0.0297373020056034,0.9374912619958636,0.6162350681007683
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2010-10-29,2010-10-29,2010m10,0.091,13.36,1064.5381,1186.901,123.944,23.492,918.852,0.20049524,0.018153157,0.04968401,0.0297373020056034,0.8631461552831597,0.637150841916984
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2010-11-30,2010-11-30,2010m11,-0.0397,12.83,1024.3087,1186.901,123.944,23.492,918.852,0.20049524,0.018153157,0.04968401,0.0297373020056034,0.8970459793606834,0.6129957922504004
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2010-12-31,2010-12-31,2010m12,0.1107,14.25,1137.6772,1186.901,123.944,23.492,918.852,0.20049524,0.018153157,0.04968401,0.0297373020056034,0.8076561166588273,0.6314103530122432
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2011-01-31,2011-01-31,2011m1,0.0653,14.99,1196.7566,1189.197,121.661,20.2,910.287,0.20431265,0.01733018,0.047857504,0.0297373020056034,0.7606283251656848,0.6459915354048202
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2011-02-28,2011-02-28,2011m2,0.0027,15.03,1223.998,1189.197,121.661,20.2,910.287,0.20431265,0.01733018,0.047857504,0.0297373020056034,0.7436996582855774,0.642938099256746
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2011-03-31,2011-03-31,2011m3,-0.0639,14.07,1145.8186,1189.197,121.661,20.2,910.287,0.20431265,0.01733018,0.047857504,0.0297373020056034,0.7944424775820759,0.6401791011843903
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2011-04-29,2011-04-29,2011m4,0.0185,14.14,1151.5192,1238.735,124.41,17.896,921.558,0.2299265,0.055405717,0.042867925,0.0297373020056034,0.8002975055766002,0.640553063868727
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2011-05-31,2011-05-31,2011m5,-0.0318,13.69,1114.8724,1238.735,124.41,17.896,921.558,0.2299265,0.055405717,0.042867925,0.0297373020056034,0.8266039241244514,0.6482837504687394
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2011-06-30,2011-06-30,2011m6,-0.057,12.91,1051.3517,1238.735,124.41,17.896,921.558,0.2299265,0.055405717,0.042867925,0.0239735317798771,0.8765459257253133,0.6480287911836656
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2011-07-29,2011-07-29,2011m7,-0.0085,12.61,1026.9205,1366.902,121.959,16.395,931.101,0.29555887,0.036526393,0.04210031,0.0239735317798771,0.9066923452354123,0.6440286827748725
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2011-08-31,2011-08-31,2011m8,0.0341,13.04,1061.9385,1366.902,121.959,16.395,931.101,0.29555887,0.036526393,0.04210031,0.0239735317798771,0.8767937250449002,0.617108081681816
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2011-09-30,2011-09-30,2011m9,-0.1327,11.31,921.0525,1366.902,121.959,16.395,931.101,0.29555887,0.036526393,0.04210031,0.0239735317798771,1.0109098158721612,0.6445821132292541
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2011-10-31,2011-10-31,2011m10,0.1397,12.7,1034.2499,1303.764,129.284,17.175,926.39,0.26461846,0.022504073,0.04479722,0.0239735317798771,0.8957119909233129,0.6700617897603016
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2011-11-30,2011-11-30,2011m11,-0.1409,10.91,904.84265,1303.764,129.284,17.175,926.39,0.26461846,0.022504073,0.04479722,0.0239735317798771,1.0238133406459535,0.6810034332230632
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2011-12-30,2011-12-30,2011m12,-0.088,9.95,825.22314,1303.764,129.284,17.175,926.39,0.26461846,0.022504073,0.04479722,0.0239735317798771,1.1225933769711525,0.68267716922451
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2012-01-31,2012-01-31,2012m1,0.0432,10.19,845.128,1345.784,134.022,17.03,932.0,0.278648,0.03308406,0.04380272,0.0239735317798771,1.1027915298037694,0.6807323219976565
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2012-02-29,2012-02-29,2012m2,0.0118,10.31,855.0805,1345.784,134.022,17.03,932.0,0.278648,0.03308406,0.04380272,0.0239735317798771,1.0899558579572333,0.6784841021036576
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2012-03-30,2012-03-30,2012m3,0.0281,10.6,879.1322,1345.784,134.022,17.03,932.0,0.278648,0.03308406,0.04380272,0.0239735317798771,1.0601362877997025,0.6794894263179088
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2012-04-30,2012-04-30,2012m4,-0.0321,10.07,835.17554,1408.661,143.193,17.98,921.367,0.3187424,0.017254684,0.043275848,0.0239735317798771,1.103201585109276,0.6847231789557393
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2012-05-31,2012-05-31,2012m5,-0.0308,9.76,809.46515,1408.661,143.193,17.98,921.367,0.3187424,0.017254684,0.043275848,0.0239735317798771,1.1382417548804604,0.6769085659984472
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2012-06-29,2012-06-29,2012m6,0.084,10.58,877.47345,1408.661,143.193,17.98,921.367,0.3187424,0.017254684,0.043275848,0.0472385053947015,1.0500226730732591,0.6774368517505917
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2012-07-31,2012-07-31,2012m7,-0.0019,10.37,860.0567,1438.528,148.5,20.882,911.347,0.3434066,0.02071145,0.04417293,0.0472385053947015,1.0596359497097465,0.6728372104676142
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2012-08-31,2012-08-31,2012m8,0.0723,11.12,922.25946,1438.528,148.5,20.882,911.347,0.3434066,0.02071145,0.04417293,0.0472385053947015,0.9881676975122105,0.6862883823297805
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2012-09-28,2012-09-28,2012m9,-0.0045,11.07,918.11255,1438.528,148.5,20.882,911.347,0.3434066,0.02071145,0.04417293,0.0472385053947015,0.9926309932866008,0.6843672652739685
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2012-10-31,2012-10-31,2012m10,0.0479,11.41,946.31116,1430.363,151.717,21.078,901.023,0.34536687,0.0161868,0.04415103,0.0472385053947015,0.9521424053267956,0.6827437235215968
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2012-11-30,2012-11-30,2012m11,0.0123,11.55,957.92236,1430.363,151.717,21.078,901.023,0.34536687,0.0161868,0.04415103,0.0472385053947015,0.9406012781086842,0.7043344092050704
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2012-12-31,2012-12-31,2012m12,0.0658,12.31,1020.9545,1430.363,151.717,21.078,901.023,0.34536687,0.0161868,0.04415103,0.0472385053947015,0.88253003464298,0.7003201033423425
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2013-01-31,2013-01-31,2013m1,0.0715,13.0,1078.181,1395.934,158.348,22.693,874.596,0.34528854,0.017556705,0.046993624,0.0472385053947015,0.8111773517626273,0.7082453919998649
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2013-02-28,2013-02-28,2013m2,0.0577,13.75,1140.3838,1395.934,158.348,22.693,874.596,0.34528854,0.017556705,0.046993624,0.0472385053947015,0.7669313143937567,0.6956742578690364
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2013-03-28,2013-03-28,2013m3,0.0633,14.62,1212.539,1395.934,158.348,22.693,874.596,0.34528854,0.017556705,0.046993624,0.0472385053947015,0.7212931695083024,0.7182999038472601
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2013-04-30,2013-04-30,2013m4,0.0575,15.27,1266.448,1527.179,164.886,23.341,864.749,0.40384918,0.014302188,0.046069257,0.0472385053947015,0.682814472791224,0.7149857637706728
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2013-05-31,2013-05-31,2013m5,-0.1081,13.62,1333.902,1527.179,164.886,23.341,864.749,0.40384918,0.014302188,0.046069257,0.0472385053947015,0.6482853346596428,0.7096181796256046
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2013-06-28,2013-06-28,2013m6,-0.0308,13.2,1292.7684,1527.179,164.886,23.341,864.749,0.40384918,0.014302188,0.046069257,0.0088268387705565,0.6689125756479771,0.6795399802701452
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2013-07-31,2013-07-31,2013m7,0.0227,13.31,1333.489,1512.702,168.62,21.198,853.833,0.41101947,0.011809993,0.044544134,0.0088268387705565,0.6403000008342776,0.6756599550407044
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2013-08-30,2013-08-30,2013m8,-0.0849,12.18,1220.2777,1512.702,168.62,21.198,853.833,0.41101947,0.011809993,0.044544134,0.0088268387705565,0.6997038238323201,0.683465358268167
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2013-09-30,2013-09-30,2013m9,0.046,12.74,1276.3823,1512.702,168.62,21.198,853.833,0.41101947,0.011809993,0.044544134,0.0088268387705565,0.6689476637535833,0.7404372431284052
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2013-10-31,2013-10-31,2013m10,0.051,13.2,1322.4684,1710.051,177.557,20.33,1081.044,0.34004834,0.014949262,0.044397507,0.0088268387705565,0.8174440808934278,0.8292449255940311
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2013-11-29,2013-11-29,2013m11,-0.0258,12.86,1288.4048,1710.051,177.557,20.33,1081.044,0.34004834,0.014949262,0.044397507,0.0088268387705565,0.8390561625238497,0.9850739557460282
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2013-12-31,2013-12-31,2013m12,-0.0708,11.95,1197.2346,1710.051,177.557,20.33,1081.044,0.34004834,0.014949262,0.044397507,0.0088268387705565,0.9029507857012572,0.9646147694284046
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2014-01-31,2014-01-31,2014m1,0.0192,11.99,1201.2421,2076.629,193.928,18.855,1059.149,0.4581945,0.012598302,0.03903634,0.0088268387705565,0.8817115432507517,0.9162145037390436
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2014-02-28,2014-02-28,2014m2,0.0442,12.52,1254.3413,2076.629,193.928,18.855,1059.149,0.4581945,0.012598302,0.03903634,0.0088268387705565,0.8443866833300447,0.9472031668672354
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2014-03-31,2014-03-31,2014m3,0.0064,12.6,1262.3562,2076.629,193.928,18.855,1059.149,0.4581945,0.012598302,0.03903634,0.0088268387705565,0.8390254714955169,0.90565665985957
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2014-04-30,2014-04-30,2014m4,-0.0183,12.18,1220.2777,2044.034,212.294,17.294,1050.166,0.45327035,0.009914708,0.045022734,0.0088268387705565,0.8605958894399246,0.9947271271076444
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2014-05-30,2014-05-30,2014m5,0.0279,12.52,1254.3413,2044.034,212.294,17.294,1050.166,0.45327035,0.009914708,0.045022734,0.0088268387705565,0.837225129624813,1.105770034524881
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2014-06-30,2014-06-30,2014m6,0.0048,12.58,1260.3524,2044.034,212.294,17.294,1050.166,0.45327035,0.009914708,0.045022734,0.0188798723249467,0.8332319851985853,1.096860346135457
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2014-07-31,2014-07-31,2014m7,-0.0199,12.14,1216.2703,2025.675,230.766,16.564,1032.402,0.46231502,0.010228195,0.04862873,0.0188798723249467,0.8488261367398097,1.080274036378516
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2014-08-29,2014-08-29,2014m8,0.0008,12.15,1217.272,2025.675,230.766,16.564,1032.402,0.46231502,0.010228195,0.04862873,0.0188798723249467,0.8481275980545535,1.0974771073420078
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2014-09-30,2014-09-30,2014m9,-0.0765,11.22,1124.0981,2025.675,230.766,16.564,1032.402,0.46231502,0.010228195,0.04862873,0.0188798723249467,0.9184269189480789,1.1874397305901956
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2014-10-31,2014-10-31,2014m10,0.0856,11.99,1201.2421,1988.597,245.477,15.634,1012.744,0.4608777,0.0096464995,0.050768457,0.0188798723249467,0.8430806724786541,1.1330564356751391
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2014-11-28,2014-11-28,2014m11,0.0025,12.02,1204.2478,1988.597,245.477,15.634,1012.744,0.4608777,0.0096464995,0.050768457,0.0188798723249467,0.8409764673047448,1.128775844143781
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2014-12-31,2014-12-31,2014m12,0.0208,12.27,1229.2946,1988.597,245.477,15.634,1012.744,0.4608777,0.0096464995,0.050768457,0.0188798723249467,0.8238416575968471,1.0260373303995065
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2015-01-30,2015-01-30,2015m1,0.0652,12.88,1290.4086,1967.317,248.192,13.205,998.369,0.46001738,0.008456695,0.05473292,0.0188798723249467,0.7736843967194403,0.9775440410165204
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2015-02-27,2015-02-27,2015m2,-0.0194,12.63,1265.3618,1967.317,248.192,13.205,998.369,0.46001738,0.008456695,0.05473292,0.0188798723249467,0.7889988139200792,0.9486471049905044
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2015-03-31,2015-03-31,2015m3,0.015,12.82,1284.3973,1967.317,248.192,13.205,998.369,0.46001738,0.008456695,0.05473292,0.0188798723249467,0.7773054781569234,0.916068148708633
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2015-04-30,2015-04-30,2015m4,-0.064,11.81,1183.2085,1936.39,247.926,13.148,979.647,0.4585853,0.004266186,0.05327749,0.0188798723249467,0.82795802485889,0.9185390442098538
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2015-05-29,2015-05-29,2015m5,-0.0169,11.61,1163.171,1936.39,247.926,13.148,979.647,0.4585853,0.004266186,0.05327749,0.0188798723249467,0.8422209397038355,0.8384351860230219
